"weight","subsid","soc","age","age_grp","region","sex","tenure","mastat","fihhyr2","dfihhyr","dfihhyrchg","saveamount","huresp","hsval","mg1tot","xpmg","intmg","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","usa","usb","ush","usc","usj","usd","usi","use","usg","us","ustot","xpus","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","billscc","actbillscc1","actbillscc2","actbillscc3","actbillscc4","actbillscc5","actbillscc6","actbillscc7","actbillscc10","actbillscc11","actbillscc8","actbillscc9","hscntcr1","hscrchg","hscntcr2","nvesttot","savingch","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desavebcs1","desavebcs2","desavebcs3","desavebcs4","desavebcs5","desavebcs6","uncert","uncertch","pubsecty","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act6","fisc11_act5","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact6","fisc_likact5","jbstat","xphsdf","xphpdf"
0.795996245,21001014,"D",64,"55 - 64","North","Female","Owned mortgage","widowed/divorced/separated","£17,500-£24,999","£400-£499","down >£100","none","yes","£150,000-£174,999","£80,000-£89,999","£550-£599","don't know","yes","no","no","no","no","no","no","no","I would be up to date with my mortgage payments, but it would be a struggle",,"no","no","yes","yes","no","no","no","no","no","yes","refused","refused","yes","no","no","no","no","I would be behind on my loan payments","keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","no","not applicable","no","None","don't know",,,,,,,,,,,,,,,,,,,,"don't know","less certain","no","no","no","no","no","no","no","yes","no",,,,,,,"no","yes","no","no","no","no","no","no","no","no","no","no","no","yes","in paid employ","no","heavy"
1.09037378,21995908,"C2",48,"45 - 54","South East","Female","Private rented","marrried or couple","£25,000-£29,999","£200-£299","down >£100","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","£500-£999","£10-£19","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","yes","no","no","yes","harder","yes","None","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","no change","no","no","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","yes","no","yes","yes","no","no","no","no","no","no","yes","no","no","in paid employ","no","heavy"
1.03649887,20009853,"C1",47,"45 - 54","South East","Male","Owned mortgage","marrried or couple","£75,000-£99,999","£2,000-£2,999","up >£100","£1,500-£1,999","yes","£300,000-£349,999","£80,000-£89,999","£450-£499","base rate tracker","no","no","no","no","no","no","no","yes",,"£500-599","no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£75,000 - £99,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","in paid employ","no","not applicable"
1.29879887,20828458,"B",66,"65+","South East","Male","Owned mortgage","marrried or couple","£25,000-£29,999","£200-£299","down £50-£100","<=25","yes","£150,000-£174,999","£40,000-£49,999","£100-£149","discounted","no","no","no","no","no","no","no","yes",,"£0-49","yes","no","no","yes","no","no","no","no","no","yes","£6,000-£6,499","£180-£199","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","don't know","the same","no","<£500","don't know",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","yes","no","yes","no","no","no","no","no","yes","no","no","no","no","no","yes","no","yes","no","no","no","don't know","don't know","don't know","don't know","don't know","don't know","in paid employ","no","somewhat"
1.14903466,20793874,"D",54,"45 - 54","East Midlands","Male","Local authority rented","marrried or couple","£17,500-£24,999","<=199","no change","£50-£99","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","yes","no","yes","no","yes","£500-£999","£10-£19","no","no","no","no","yes",,"falling behind on some","no","no","no","no","no","yes","no","yes","no","no","no","yes","the same","yes","<£500","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","no change","don't know","no","yes","no","no","no","no","no","no","no","no","yes","yes","no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","no","self employed","yes","somewhat"
1.16955172,21625693,"C1",57,"55 - 64","Greater London","Male","Private rented","widowed/divorced/separated","£50,000-£74,999","<=199","down >£100","£25-£49","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","yes","yes","no","no","no","no","no","yes",">=£30,000",">=£500","yes","no","no","no","no","I would be behind on my loan payments","keeping up, constant struggle","no","no","no","no","no","yes","no","yes","yes","no","no","yes","harder","no","<£500","Increase by less than £50 a month","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no",,,,,,,"vague idea","less certain","yes","no","no","no","no","yes","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","yes","no","no","no","no","no","no","yes","no","no","in paid employ","yes","heavy"
1.10555778,21738785,"C1",33,"25 - 34","Greater London","Male","Local authority rented","never married","£17,500-£24,999","£1,400-£1,599","no change","£300-£349","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","no","no","yes","no","no","no","no","the same","no","£25,000 - £29,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","don't know","yes","yes","no","no","yes","yes","no","no","no","yes","no","no","no","no","no","yes","no","no","no","no","no","no","no","no","no","yes","no","no","no","in paid employ","no","not applicable"
1.14722094,21610589,"C1",40,"35 - 44","South East","Male","Private rented","marrried or couple","£30,000-£39,999","<=199","down £50-£100","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"yes","no","yes","yes","yes","no","yes","no","no","yes","£10,000-£14,999","£350-£399","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","yes","no","no","no","no","not applicable","no","None","Increase by £50-£99 a month","no","yes","no","no","no","no","yes","no","yes","no","no","yes","no",,,,,,,"no idea","less certain","yes","no","no","no","no","no","yes","no","no",,,,,,,"no","yes","no","no","no","no","no","no","yes","no","no","yes","no","no","in paid employ","no","heavy"
1.07619901,22092554,"C1",32,"25 - 34","West Midlands","Male","Local authority rented","marrried or couple","£17,500-£24,999","600-£699","down >£100","£50-£99","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","yes","no","no","yes","£5,500-£5,999","£20-£29","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","yes","yes","no","no","no","no","yes","harder","yes","£1,000 - £1,999","Decrease by £50-£99 a month",,,,,,,,,,,,,,"no","yes","no","no","no","no","vague idea","more certain","no","no","no","no","yes","yes","no","no","no","yes","no","no","no","no","no","no","yes","no","yes","yes","no","no","no","no","no","yes","yes","no","no","in paid employ","no","somewhat"
1.13984251,20491002,"D",45,"45 - 54","South East","Male","Private rented","marrried or couple","£17,500-£24,999","<=199","down >£100","£25-£49","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","no","not applicable","no","<£500","Increase by £50-£99 a month","no","yes","no","no","no","no","no","no","yes","no","no","no","no",,,,,,,"vague idea","no change","no","no","no","no","no","no","no","yes","no",,,,,,,"no","yes","no","no","yes","no","no","yes","yes","no","no","no","no","no","in paid employ","no","not applicable"
1.15647259,20705185,"C1",38,"35 - 44","West Midlands","Male","Local authority rented","marrried or couple","£40,000-£49,999","£1,000-£1,199","no change","£500-£599","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","<£200","<£10","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","the same","no","£25,000 - £29,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","no","yes","no",,,,,,,"no","no","no","no","no","no","yes","no",,,,,,,"in paid employ","no","no"
0.958651378,21115028,"C1",32,"25 - 34","West Midlands","Female","Local authority rented","marrried or couple","£30,000-£39,999","£800-£899","down £50-£100","150-£199","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","£3,000-£3,499","£180-£199","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","yes","yes","no","no","no","no","yes","the same","don't know","<£500","Increase by £50-£99 a month","no","no","no","no","no","no","no","yes","yes","no","no","no","no",,,,,,,"vague idea","no change","yes","no","no","no","no","no","yes","no","no",,,,,,,"no","yes","yes","yes","no","no","no","no","yes","no","no","yes","no","no","in paid employ","no","somewhat"
0.736009349,22228874,"D",28,"25 - 34","East Anglia","Female","Owned mortgage","marrried or couple","£17,500-£24,999","£400-£499","no change","£200-£249","yes","£100,000-£124,999","£50,000-£59,999","don't know","don't know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know",,,"no","no","no","yes","no","no","no","no","no","yes","don't know","don't know","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","yes","don't know","don't know","don't know","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","yes","no","no","no","no","yes","no","yes","yes","no","no","in paid employ","no","no"
0.895806617,20182838,"D",32,"25 - 34","South West","Female","Private rented","marrried or couple","£15,500-£17,499","<=199","down £50-£100","<=25","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","yes","yes","yes","no","no","yes","no","no","yes","£15,000-£19,999","£200-£219","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","yes","yes","yes","no","no","no","yes","harder","yes","<£500","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","more certain","no","yes","no","no","yes","yes","no","no","no","yes","no","no","yes","no","no","no","yes","no","yes","yes","no","no","no","no","no","yes","no","no","no","in paid employ","yes","heavy"
1.00898136,21051762,"C1",33,"25 - 34","Scotland","Female","Private rented","never married","£13,500-£15,499","£400-£499","down £50-£100","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","yes","yes","no","no","no","no","no","yes","£1,000-£1,499","£50-£59","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","no","no","yes","no","no","no","no","not applicable","no","£500-£999","Increase by less than £50 a month","no","no","no","no","no","no","yes","yes","no","no","no","no","no",,,,,,,"vague idea","less certain","yes","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","no","no","no","yes","yes","no","no","no","no","no","no","yes","no","no","in paid employ","no","no"
0.922870634,21945770,"D",40,"35 - 44","East Midlands","Female","Owned mortgage","marrried or couple","£25,000-£29,999","£400-£499","down >£100","none","yes","£150,000-£174,999","£150,000-£169,999","£450-£499","standard variable rate (SVR)","no","no","no","no","no","no","no","yes",,"£600-699","no","yes","yes","yes","yes","yes","no","no","no","yes",">=£30,000","£200-£219","yes","yes","no","no","no","I would be behind on my loan payments","keeping up, constant struggle","no","no","no","no","yes","yes","no","no","no","no","no","yes","harder","yes","None","don't know",,,,,,,,,,,,,,,,,,,,"no idea","less certain","no","no","no","no","no","no","yes","no","no",,,,,,,"no","yes","no","yes","yes","no","no","no","no","no","yes","yes","no","no","in paid employ","yes","heavy"
1.06459087,20248459,"C2",44,"35 - 44","South East","Female","Private rented","marrried or couple","£30,000-£39,999","<=199","down >£100","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","no","no","no","no","no","yes","no","not applicable","no","£12,500 - £14,999","don't know",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"self employed","no","not applicable"
1.00360736,22182438,"C1",30,"25 - 34","West Midlands","Female","Private rented","marrried or couple","£17,500-£24,999","£200-£299","no change","<=25","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","the same","no","<£500","Increase by £50-£99 a month","no","no","no","no","no","no","no","no","yes","no","no","no","no",,,,,,,"don't know","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"in paid employ","no","not applicable"
